ad_id;Street;City_Code
32264;Pivitsheide - Vogtei Heiden; Detmold (32758)
32265;32139 Lenzinghausen; Detmold (32756)
32266;Diestelbruch; Detmold (32760)
32267;Jerxen - Orbke; Detmold (32758)
32268;Hiddesen; Detmold (32760)
32269;Heiligenkirchen; Detmold (32760)
32270;Hiddesen; Detmold (32758)
32271;Detmold - Kernstadt; Detmold (32756)
32272;Diestelbruch; Detmold (32760)
32273;Heiligenkirchen; Detmold (32760)
32274;Hiddesen; Detmold (32760)
32275;Hakedahl; Detmold (32758)
32276;Spork - Eichholz; Detmold (32760)
32277;Jerxen - Orbke; Detmold (32758)
32278;Pivitsheide - Vogtei Heiden; Pivitsheide (32760)
32279;Hiddesen; Detmold (32760)
32280;Berlebeck; Detmold (32760)
32281;Jerxen - Orbke; Detmold (32758)
32282;Heiligenkirchen; Detmold (32760)
32283;Heiligenkirchen; Detmold (32760)
32284;Hiddesen; Detmold / Hiddesen (32760)
32285;Detmold - Kernstadt; Detmold (32756)
32286;Heiligenkirchen; Detmold (32760)
32287;Pivitsheide - Vogtei Heiden; Pivitsheide (32760)
32288;Heiligenkirchen; Detmold (32760)
32289;Heiligenkirchen; Detmold (32760)
32290;Pivitsheide - Vogtei Heiden; Pivitsheide (32760)
32291;Pivitsheide - Vogtei Heiden; Pivitsheide (32760)
32292;Detmold - Kernstadt; Detmold (32756)
32293;Jerxen - Orbke; Detmold (32758)
32294;Detmold - Kernstadt; Detmold (32756)
32295;Jerxen - Orbke; Detmold (32758)
32296;Remmighausen; Detmold (32760)
32297;Detmold - Kernstadt; Detmold (32758)
32298;Heiligenkirchen; Detmold (32756)
32299;Detmold - Kernstadt; Detmold (32756)
32300;Heiligenkirchen; Detmold (32760)
32301;Pivitsheide - Vogtei Heiden; Detmold (32756)
32302;Detmold - Kernstadt; Detmold (32756)
32303;Gebruder Meyer Str. 52 a +b; Detmold (32756)
32304;Detmold - Kernstadt; Detmold (32758)
32305;Detmold - Kernstadt; Detmold (32758)
32306;Heiligenkirchen; Detmold (32756)
32307;Hiddesen; Detmold (32760)
32308;Brokhausen; Detmold (32758)
32309;Heidenoldendorf; Detmold (32758)
32310;Detmold - Kernstadt; Detmold (32756)
32311;Heiligenkirchen; Detmold (32760)
32312;Pivitsheide - Vogtei Lage; Detmold (32758)
32313;Detmold - Kernstadt; Detmold (32756)
32314;Berlebeck; Detmold (32760)
32315;Detmold - Kernstadt; Detmold (32756)
32316;Heiligenkirchen; Detmold (32760)
32317;Hakedahl; Detmold (32758)
32318;Pivitsheide - Vogtei Lage; Pivitsheide (32758)
32319;Pivitsheide - Vogtei Lage; Pivitsheide (32805)
32320;Pivitsheide - Vogtei Lage; Pivitsheide (32758)
32321;Pivitsheide - Vogtei Lage; Augustdorf (32758)
32322;Berlebeck; Hiddesen (32760)
32323;Detmold - Kernstadt; Detmold (32756)
32324;Heiligenkirchen; Detmold (32760)
32325;Heiligenkirchen; Detmold (32760)
32326;Detmold - Kernstadt; Detmold (32756)
32327;Detmold - Kernstadt; Detmold (32760)
32328;Hakedahl; Detmold (32758)
32329;Berlebeck; Detmold / Berlebeck (32760)
32330;Spork - Eichholz; Detmold (32760)
32331;Spork - Eichholz; Detmold (32760)
32332;Hiddesen; Detmold (32758)
32333;Hiddesen; Detmold (32760)
32334;Heiligenkirchen; Detmold (32758)
32335;Hakedahl; Detmold (32760)
32336;Heiligenkirchen; Detmold (32760)
32337;Detmold - Kernstadt; Detmold (32758)
32338;Heidenoldendorf; Detmold (32758)
32339;Hiddesen; Detmold / Hiddesen (32760)
32340;Hiddesen; Detmold (32760)
32341;Hiddesen; Detmold (32760)
32342;Berlebeck; Detmold (32760)
32343;Detmold - Kernstadt; Detmold (32756)
32344;Detmold - Kernstadt; Detmold (32756)
32345;Detmold - Kernstadt; Detmold (32756)
32346;Vahlhausen; Detmold (32760)
32347;Detmold - Kernstadt; Detmold (32756)
32348;Detmold - Kernstadt; Detmold (32756)
32349;Heiligenkirchen; Detmold (32760)
32350;Detmold - Kernstadt; Detmold (32756)
32351;Hiddesen; Detmold (32756)
32352;Berlebeck; Detmold / Berlebeck (32760)
32353;Oettern - Bremke; Detmold (32758)
32354;Hiddesen; Hiddesen (32760)
32355;Detmold - Kernstadt; Detmold (32756)
32356;Heidenoldendorf; Detmold (32758)
32357;Detmold - Kernstadt; Detmold (32756)
32358;Hiddesen; Detmold (32758)
32359;Detmold - Kernstadt; Detmold (32756)
32360;Pivitsheide - Vogtei Lage; Detmold / Pivitsheide (32758)
32361;Detmold - Kernstadt; Detmold (32756)
32362;Hiddesen; Detmold (32756)
32363;Heidenoldendorf; Detmold (32758)
32364;Heidenoldendorf; Detmold (32758)
32365;Heidenoldendorf; Detmold (32758)
32366;Heidenoldendorf; Detmold (32758)
32367;Detmold - Kernstadt; Detmold (32756)
32368;Detmold - Kernstadt; Detmold (32756)
32369;Hiddesen; Detmold (32760)
32370;Berlebeck; Detmold (32760)
32371;Pivitsheide - Vogtei Lage; Pivitsheide (32758)
32372;Brokhausen; Detmold (32758)
32373;Hiddesen; Detmold / Hiddesen (32760)
32374;Detmold - Kernstadt; Detmold (32758)
32375;Heiligenkirchen; Detmold (32760)
32376;Detmold - Kernstadt; Detmold (32760)
32377;Detmold - Kernstadt; Detmold (32756)
32378;Detmold - Kernstadt; Detmold (32756)
32379;Heidenoldendorf; Detmold (32758)
32380;Heiligenkirchen; Detmold / Heiligenkirchen (32760)
32381;Berlebeck; Detmold (32760)
32382;Pivitsheide - Vogtei Lage; Detmold / Pivitsheide (32758)
32383;Detmold - Kernstadt; Detmold (32756)
32384;Hiddesen; Detmold (32758)
32385;Detmold - Kernstadt; Detmold (32756)
32386;Detmold - Kernstadt; Detmold (32756)
32387;Detmold - Kernstadt; Detmold (32756)
32388;Hiddesen; Detmold (32760)
32389;Remmighausen; Detmold (32760)
32390;Heiligenkirchen; Detmold (32760)
32391;Heiligenkirchen; Detmold (32760)
32392;Spork - Eichholz; Detmold (32760)
32393;Diestelbruch; Detmold (32760)
32394;Detmold - Kernstadt; Detmold (32756)
32395;Heiligenkirchen; Detmold (32760)
32396;Detmold - Kernstadt; Detmold (32756)
32397;Detmold - Kernstadt; Detmold (32760)
32398;Bentrup; Detmold (32758)
32399;Heiligenkirchen; Detmold / Heiligenkirchen (32760)
32400;Remmighausen; Detmold (32760)
32401;Detmold - Kernstadt; Detmold (32756)
32402;Detmold - Kernstadt; Detmold (32756)
32403;Remmighausen; Detmold (32760)
32404;Hiddesen; Detmold / Hiddesen (32760)
32405;Heiligenkirchen; Detmold (32760)
32406;Detmold - Kernstadt; Detmold (32756)
32407;Gartenstrasse 4; Detmold (32756)
32408;Klut; Detmold (32758)
32409;Klut; Detmold (32758)
32410;Klut; Detmold (32758)
32411;Augustdorf (32832);227.000 3.243
32412;Augustdorf (32832);250.000 4.167
32413;Holzhausen - Externsteine; Horn-Bad Meinberg (32805)
32414;Augustdorf (32832);350.000 4.268
32415;Holzhausen - Externsteine; Horn-Bad Meinberg (32805)
32416;Augustdorf (32832);Preis auf Anfrage
32417;Heiden; Lage (32791)
32418;Augustdorf (32832);433.369 3.185
32419;Heiden; Heiden (32791)
32420;Heiden; Lage (32791)
32421;Holzhausen - Externsteine; Horn-Bad Meinberg / Holzhausen-Externsteine (32805)
32422;Heiden; Lage (32791)
32423;Oesterholz-Haustenbeck; Schlangen (33189)
32424;Horn; Horn (32805)
32425;Planungsbezirk 120; Straubing (94315)
32426;Planungsbezirk 116; Straubing (94315)
32427;Planungsbezirk 127; Straubing (94315)
32428;Planungsbezirk 127; Straubing (94315)
32429;Planungsbezirk 127; Straubing (94315)
32430;Planungsbezirk 101; Straubing (94315)
32431;Planungsbezirk 127; Straubing (94315)
32432;Dr.-Kumpfmuller-Strasse; Straubing (94315)
32433;Planungsbezirk 401; Straubing (94315)
32434;Planungsbezirk 104; Straubing (94315)
32435;Planungsbezirk 502; Straubing (94315)
32436;Planungsbezirk 120; Straubing (94315)
32437;Planungsbezirk 119; Straubing (94315)
32438;Felix-Hölzl-Str. 11a; Straubing (94315)
32439;Planungsbezirk 302; Straubing (94315)
32440;Planungsbezirk 111; Straubing (94315)
32441;Planungsbezirk 118; Straubing (94315)
32442;Planungsbezirk 133; Straubing (94315)
32443;Planungsbezirk 133; Straubing (94315)
32444;Planungsbezirk 127; Straubing (94315)
32445;Planungsbezirk 133; Straubing (94315)
32446;Planungsbezirk 103; Straubing (94315)
32447;Adalbert-Stifter-Strasse 43; Straubing (94315)
32448;Planungsbezirk 401; Straubing (94315)
32449;Planungsbezirk 202; Straubing (94315)
32450;Planungsbezirk 202; Straubing (94315)
32451;Planungsbezirk 125; Straubing (94315)
32452;Planungsbezirk 401; Straubing (94315)
32453;Planungsbezirk 114; Straubing (94315)
32454;Planungsbezirk 202; Straubing (94315)
32455;Planungsbezirk 114; Straubing (94315)
32456;Planungsbezirk 114; Straubing (94315)
32457;Planungsbezirk 202; Straubing (94315)
32458;Unknown;Unknown
32459;Max-Planck-Str. 24; Straubing (94315)
32460;Planungsbezirk 123; Straubing (94315)
32461;Planungsbezirk 107; Straubing (94315)
32462;Planungsbezirk 114; Straubing (94315)
32463;Planungsbezirk 121; Straubing (94315)
32464;Planungsbezirk 114; Straubing (94315)
32465;Planungsbezirk 501; Straubing (94315)
32466;Planungsbezirk 128; Straubing (94315)
32467;Planungsbezirk 113; Straubing (94315)
32468;Planungsbezirk 502; Straubing / Sossau (94315)
32469;Planungsbezirk 201; Straubing (94315)
32470;Planungsbezirk 124; Straubing (94315)
32471;Planungsbezirk 122; Straubing (94315)
32472;Planungsbezirk 113; Straubing (94315)
32473;Planungsbezirk 104; Straubing (94315)
32474;Planungsbezirk 130; Straubing (94315)
32475;Planungsbezirk 128; Straubing (94315)
32476;Planungsbezirk 103; Straubing (94315)
32477;Planungsbezirk 111; Straubing (94315)
32478;Planungsbezirk 128; Straubing (94315)
32479;Planungsbezirk 101; Straubing (94315)
32480;Planungsbezirk 128; Straubing (94315)
32481;Planungsbezirk 112; Straubing (94315)
32482;Planungsbezirk 116; Straubing (94315)
32483;Planungsbezirk 502; Straubing (94315)
32484;Michaelsweg 36; Straubing (94315)
32485;Milanstrasse 8; Straubing (94315)
32486;Planungsbezirk 129; Straubing (94315)
32487;Planungsbezirk 132; Straubing (94315)
32488;Planungsbezirk 127; Straubing (94315)
32489;Planungsbezirk 132; Straubing (94315)
32490;Planungsbezirk 115; Straubing / Gstutt (94315)
32491;Planungsbezirk 102; Straubing (94315)
32492;Planungsbezirk 201; Straubing / Ittling (94315)
32493;Planungsbezirk 121; Straubing (94315)
32494;Planungsbezirk 116; Straubing (94315)
32495;Wolfram-von -Eschenbach-Str. 19; Straubing (94315)
32496;Planungsbezirk 111; Straubing (94315)
32497;Planungsbezirk 114; Straubing (94315)
32498;Planungsbezirk 103; Straubing (94315)
32499;Planungsbezirk 118; Straubing (94315)
32500;Planungsbezirk 128; Straubing (94315)
32501;Planungsbezirk 121; Straubing (94315)
32502;Planungsbezirk 127; Straubing (94315)
32503;Planungsbezirk 115; Straubing (94315)
32504;Auf Ihrem Baugrundstuck; Straubing (94315)
32505;Planungsbezirk 114; Straubing (94315)
32506;Planungsbezirk 501; Straubing (94315)
32507;Planungsbezirk 102; Straubing (94315)
32508;Planungsbezirk 133; Straubing (94315)
32509;Planungsbezirk 105; Straubing (94315)
32510;Planungsbezirk 127; Straubing (94315)
32511;Planungsbezirk 122; Straubing (94315)
32512;Planungsbezirk 127; Straubing (94315)
32513;Planungsbezirk 111; Straubing (94315)
32514;Planungsbezirk 102; Straubing (94315)
32515;Planungsbezirk 126; Straubing (94315)
32516;Planungsbezirk 135; Straubing (94315)
32517;Planungsbezirk 133; Straubing (94315)
32518;Planungsbezirk 201; Straubing (94315)
32519;Planungsbezirk 203; Straubing (94315)
32520;Planungsbezirk 203; Straubing (94315)
32521;Planungsbezirk 203; Straubing (94315)
32522;Planungsbezirk 203; Straubing (94315)
32523;Planungsbezirk 203; Straubing (94315)
32524;Planungsbezirk 203; Straubing (94315)
32525;Planungsbezirk 130; Straubing (94315)
32526;Planungsbezirk 102; Straubing (94315)
32527;Planungsbezirk 201; Straubing (94315)
32528;Planungsbezirk 203; Straubing (94315)
32529;Planungsbezirk 125; Straubing (94315)
32530;Planungsbezirk 113; Straubing (94315)
32531;Planungsbezirk 116; Straubing (94315)
32532;Planungsbezirk 131; Straubing (94315)
32533;Planungsbezirk 128; Straubing (94315)
32534;Planungsbezirk 119; Straubing (94315)
32535;Planungsbezirk 119; Straubing (94315)
32536;Planungsbezirk 202; Straubing (94315)
32537;Planungsbezirk 102; Straubing (94315)
32538;Planungsbezirk 123; Straubing (94315)
32539;Planungsbezirk 202; Straubing (94315)
32540;Unknown;Unknown
32541;Planungsbezirk 121; Straubing (94315)
32542;Planungsbezirk 401; Straubing (94315)
32543;Planungsbezirk 102; Straubing (94315)
32544;Planungsbezirk 102; Straubing (94315)
32545;Planungsbezirk 122; Straubing (94315)
32546;Parkstetten; Parkstetten (94365)
32547;Parkstetten; Parkstetten (94365)
32548;Parkstetten; Parkstetten (94365)
32549;Parkstetten; Parkstetten (94365)
32550;Parkstetten; Parkstetten (94365)
32551;Parkstetten; Parkstetten (94365)
32552;Feldkirchen; Feldkirchen (94351)
32553;Parkstetten; Parkstetten (94365)
32554;Feldkirchen; Feldkirchen (94351)
32555;Feldkirchen; Feldkirchen (94351)
32556;Bogener Str.; Parkstetten (94365)
32557;Atting; Atting (94348)
32558;Hauptstrasse 18; Atting (94348)
32559;Kössnach; Kirchroth (94356)
32560;Feldkirchen; Feldkirchen (94351)
32561;Parkstetten; Parkstetten (94365)
32562;Parkstetten; Parkstetten (94365)
32563;Obermotzing; Aholfing (94345)
32564;Munster; Steinach (94377)
32565;Oberalteich; Bogen (94327)
32566;Salching; Salching (94330)
32567;Kirchroth; Kirchroth (94356)
32568;Salching; Salching (94330)
32569;Obermotzing; Aholfing / Obermotzing (94345)
32570;Kirchroth; Kirchroth (94356)
32571;Bogen; Bogen (94327)
32572;Bogen; Bogen (94327)
32573;Radldorf; Perkam (94368)
32574;Bogen; Niederbay (94327)
32575;Pont; Geldern (47608)
32576;Geldern; Geldern (47608)
32577;Walbeck; Geldern (47608)
32578;Geldern; Geldern (47608)
32579;Geldern; Geldern (47608)
32580;Geldern; Geldern (47608)
32581;Geldern; Geldern (47608)
32582;Furstenberger Strasse 53; Geldern (47608)
32583;Veert; Geldern (47608)
32584;Geldern; Geldern (47608)
32585;Geldern; Geldern (47608)
32586;Veert; Geldern (47608)
32587;Lullingen; Geldern (47608)
32588;Lullingen; Geldern (47608)
32589;Geldern; Geldern (47608)
32590;Geldern; Geldern (47608)
32591;Geldern; Geldern (47608)
32592;Geldern; Geldern (47608)
32593;Geldern; Geldern (47608)
32594;Geldern; Geldern (47608)
32595;Kapellen; Geldern (47608)
32596;Geldern; Geldern (47608)
32597;Walbeck; Geldern (47608)
32598;Geldern; Geldern (47608)
32599;Veert; Geldern (47608)
32600;Geldern; Geldern (47608)
32601;Kapellen; Geldern (47608)
32602;Kapellen; Geldern (47608)
32603;Geldern; Geldern (47608)
32604;Walbeck; Geldern (47608)
32605;Geldern; Geldern (47608)
32606;Geldern; Geldern (47608)
32607;Geldern; Geldern (47608)
32608;Geldern; Geldern (47608)
32609;Geldern; Geldern (47608)
32610;Geldern; Geldern (47608)
32611;Geldern; Geldern (47608)
32612;Pont; Geldern / Walbeck (47608)
32613;Geldern; Geldern (47608)
32614;Geldern; Geldern (47608)
32615;Geldern; Geldern (47608)
32616;Geldern; Geldern (47608)
32617;Geldern; Geldern (47608)
32618;Geldern; Geldern (47608)
32619;Veert; Geldern (47608)
32620;Veert; Geldern (47608)
32621;Veert; Geldern (47608)
32622;Geldern; Geldern (47608)
32623;Geldern; Geldern (47608)
32624;Veert; Geldern (47608)
32625;Veert; Geldern (47608)
32626;Veert; Geldern (47608)
32627;Veert; Geldern (47608)
32628;Veert; Geldern (47608)
32629;Veert; Geldern (47608)
32630;Geldern; Geldern (47608)
32631;Geldern; Geldern (47608)
32632;Geldern; Geldern (47608)
32633;Geldern; Geldern (47608)
32634;Geldern; Geldern (47608)
32635;Walbeck; Geldern (47608)
32636;Geldern; Geldern (47608)
32637;Walbeck; Geldern (47608)
32638;Geldern; Geldern (47608)
32639;Geldern; Geldern (47608)
32640;Kapellen; Geldern (47608)
32641;Kapellen; Geldern (47608)
32642;Geldern; Geldern (47608)
32643;Geldern; Geldern (47608)
32644;Kapellen; Geldern (47608)
32645;Geldern; Geldern (47608)
32646;Issum; Issum (47661)
32647;Wetten; Kevelaer / Wetten (47625)
32648;Issum; Issum (47661)
32649;Issum; Issum (47661)
32650;Nieukerk; Kerken (47647)
32651;Sevelen; Issum (47661)
32652;Sevelen; Issum (47661)
32653;Issum; Issum (47661)
32654;Issum; Issum (47661)
32655;Sevelen; Issum (47661)
32656;Nieukerk; Kerken (47647)
32657;Issum; Issum (47661)
32658;Issum; Issum (47661)
32659;Issum; Issum (47661)
32660;Issum; Issum (47661)
32661;Issum; Issum (47661)
32662;Sevelen; Issum (47661)
32663;Wetten; Kevelaer (47625)
32664;Sevelen; Issum (47661)
32665;Probierlweg; Ingolstadt (85057)
32666;Im Freihöfl; Ingolstadt (85057)
32667;Gaimersheimerstr 37c; Ingolstadt (85057)
32668;Hundszell; Ingolstadt (85051)
32669;Augustinviertel; Ingolstadt (85053)
32670;Irgertsheim; Ingolstadt (85049)
32671;Mailing - Sud; Ingolstadt (85055)
32672;Feldkirchen; Ingolstadt (85055)
32673;Unterhaunstadt; Ingolstadt (85057)
32674;Oberbrunnenreuth; Ingolstadt (85051)
32675;Hollerstauden; Ingolstadt (85049)
32676;Erlenweg 4; Ingolstadt (85049)
32677;Nordbahnhof; Ingolstadt (85057)
32678;Oberbrunnenreuth; Ingolstadt (85051)
32679;Munchener Strasse 111; Ingolstadt (85051)
32680;Augustinviertel; Ingolstadt (85053)
32681;Schrobenhausener Strasse 3-5; Ingolstadt (85051)
32682;Schrobenhausener Strasse 3-5; Ingolstadt (85051)
32683;Schlachthofviertel; Ingolstadt (85053)
32684;Zuchering - Nord; Ingolstadt (85051)
32685;Zuchering - Nord; Ingolstadt (85051)
32686;Schlachthofviertel; Ingolstadt (85051)
32687;Probierlweg; Ingolstadt (85057)
32688;Feldkirchen; Ingolstadt (85055)
32689;Herschelstr. 28; Ingolstadt (85057)
32690;Kothau; Ingolstadt (85053)
32691;Neu-Haunwöhr; Ingolstadt (85051)
32692;Am Auwaldsee; Ingolstadt (85053)
32693;Schlachthofviertel; Ingolstadt (85055)
32694;Schlachthofviertel; Ingolstadt (85055)
32695;Augustinviertel; Ingolstadt (85053)
32696;Feldkirchen; Ingolstadt (85055)
32697;Schlachthofviertel; Ingolstadt (85055)
32698;Schlachthofviertel; Ingolstadt (85055)
32699;Schlachthofviertel; Ingolstadt (85055)
32700;Schlachthofviertel; Ingolstadt (85055)
32701;Gerolfinger Strasse; Ingolstadt (85049)
32702;Zuchering - Sud; Ingolstadt (85051)
32703;Hollerstauden; Ingolstadt (85049)
32704;Unterbrunnenreuth; Ingolstadt (85051)
32705;Hollerstauden; Ingolstadt (85049)
32706;Schubert & Salzer; Ingolstadt (85055)
32707;Gaimersheimer Heide; Ingolstadt (85049)
32708;Unterbrunnenreuth; Ingolstadt (85051)
32709;Rothenturm; Ingolstadt (85053)
32710;Friedrichshofen; Ingolstadt (85049)
32711;Bahnhofsviertel; Ingolstadt (85051)
32712;Zuchering - Nord; Ingolstadt (85051)
32713;Zuchering - Nord; Ingolstadt (85051)
32714;Schlachthofviertel; Ingolstadt (85055)
32715;Oberhaunstadt; Ingolstadt (85055)
32716;Oberhaunstadt; Ingolstadt (85055)
32717;Unterhaunstadt; Ingolstadt (85055)
32718;Altstadt - Sudwest; Ingolstadt (85049)
32719;Am Wasserwerk; Ingolstadt (85055)
32720;Unterbrunnenreuth; Ingolstadt (85051)
32721;Ringsee; Ingolstadt (85053)
32722;Schutterstr. 8; Ingolstadt (85049)
32723;Hollerstauden; Ingolstadt (85049)
32724;Unterbrunnenreuth; Ingolstadt / Unterbrunnenreuth (85051)
32725;Am Sudfriedhof; Ingolstadt (85051)
32726;Zuchering - Nord; Ingolstadt (85051)
32727;Schlachthofviertel; Ingolstadt (85055)
32728;Herschelstrasse; Ingolstadt (85053)
32729;Feldkirchen; Donau (85055)
32730;Peisserstrasse; Ingolstadt (85049)
32731;Spitalhof; Ingolstadt (85051)
32732;Alt-Haunwöhr; Ingolstadt / Haunwöhr (85051)
32733;Kurt-Huber-Str. 42; Ingolstadt (85055)
32734;Augustinviertel; Ingolstadt (85053)
32735;Fruhlingstrasse 23; Ingolstadt (85055)
32736;Zuchering - Sud; Ingolstadt (85051)
32737;Gerolfing - Nord; Ingolstadt / Gerolfing (85049)
32738;Zuchering - Nord; Ingolstadt / Zuchering (85051)
32739;Zuchering - Sud; Ingolstadt (85051)
32740;Bahnhofsviertel; Ingolstadt (85051)
32741;Altstadt - Nordost; Ingolstadt (85049)
32742;Richard-Strauss-Str. 85; Ingolstadt (85057)
32743;Ringsee; Ingolstadt (85051)
32744;Schlachthofviertel; Ingolstadt (85055)
32745;Welfenstrasse 9; Ingolstadt (85051)
32746;Schrobenhausener Strasse 3-5; Ingolstadt (85051)
32747;Schrobenhausener Strasse 3-5; Ingolstadt (85051)
32748;Zuchering - Sud; Ingolstadt (85051)
32749;Am Pulverl 46; Ingolstadt (85049)
32750;Altstadt - Sudwest; Ingolstadt (85051)
32751;Altstadt - Sudwest; Ingolstadt (85051)
32752;Peisserstrasse; Ingolstadt / Kothau (85053)
32753;Altstadt - Sudwest; Ingolstadt / Ingolstadt (85049)
32754;Schluterstrasse; Ingolstadt (85049)
32755;Spitalhofstrasse 28; Ingolstadt (85051)
32756;Schultheissstrasse 35; Ingolstadt / Friedrichshofen (85049)
32757;Spitalhofstrasse 28; Ingolstadt (85051)
32758;Gerolfinger Strasse; Ingolstadt (85049)
32759;Nordbahnhof; Ingolstadt (85057)
32760;Nordbahnhof; Ingolstadt (85057)
32761;Nordbahnhof; Ingolstadt (85057)
32762;Nordbahnhof; Ingolstadt (85057)
32763;Nordbahnhof; Ingolstadt (85057)
32764;Nordbahnhof; Ingolstadt (85057)
32765;Nordbahnhof; Ingolstadt (85057)
32766;Nordbahnhof; Ingolstadt (85057)
32767;Nordbahnhof; Ingolstadt (85057)
32768;Nordbahnhof; Ingolstadt (85057)
32769;Josephsviertel; Ingolstadt (85055)
32770;Waldeysenstrasse; Ingolstadt (85057)
32771;Am Wasserwerk; Ingolstadt (85055)
32772;Ringsee; Ingolstadt (85053)
32773;Spitalhof; Ingolstadt (85051)
32774;Spitalhof; Ingolstadt (85051)
32775;Nordbahnhof; Ingolstadt (85049)
32776;Augustinviertel; Ingolstadt (85053)
32777;Konradviertel; Ingolstadt (85055)
32778;Kothau; Ingolstadt (85053)
32779;Kothau; Ingolstadt (85053)
